segment,sku_a,sku_b,ubicacion_a,ubicacion_b,aisle_gap,count_pair,savings_index
24,075015,201000,014-015-10,016-075-00,2,1,2.0
14,042093,107060,013-005-20,011-060-04,2,1,2.0
14,062001,114016,010-095-09,012-040-40,2,1,2.0
14,065009,114016,014-057-30,012-040-40,2,1,2.0
14,071152,114016,010-117-08,012-040-40,2,1,2.0
14,083117,144011,011-079-20,013-080-10,2,1,2.0
14,083126,103123,010-065-09,012-049-01,2,1,2.0
14,084032,107060,013-116-10,011-060-04,2,1,2.0
14,086166,114016,010-077-20,012-040-40,2,1,2.0
14,102201,114013,010-067-07,012-123-10,2,1,2.0
14,102205,141138,011-079-30,013-109-20,2,1,2.0
14,102494,103123,010-067-02,012-049-01,2,1,2.0
14,102507,103123,010-067-06,012-049-01,2,1,2.0
14,102509,114013,010-087-09,012-123-10,2,1,2.0
14,103037,114016,010-089-05,012-040-40,2,1,2.0
14,103075,141138,011-081-40,013-109-20,2,1,2.0
14,103102,141138,011-081-20,013-109-20,2,1,2.0
14,103111,114014,010-069-01,012-125-10,2,1,2.0
14,103130,141138,011-075-40,013-109-20,2,1,2.0
14,103134,141138,011-079-20,013-109-20,2,1,2.0
14,107054,144011,011-073-40,013-080-10,2,1,2.0
14,107062,114016,010-076-20,012-040-40,2,1,2.0
14,107063,114016,010-076-20,012-040-40,2,1,2.0
14,113046,141138,011-081-10,013-109-20,2,1,2.0
14,114016,123055,012-040-40,010-079-40,2,1,2.0
14,114016,123079,012-040-40,010-079-03,2,1,2.0
14,114016,133086,012-040-40,010-081-07,2,1,2.0
14,114016,145074,012-040-40,010-124-20,2,1,2.0
14,114016,152110,012-040-40,010-124-20,2,1,2.0
14,114016,152111,012-040-40,010-124-20,2,1,2.0
14,114016,152122,012-040-40,010-124-20,2,1,2.0
14,114016,152124,012-040-40,010-099-30,2,1,2.0
14,114016,182004,012-040-40,010-094-40,2,1,2.0
14,124204,144011,011-087-20,013-080-10,2,1,2.0
14,124205,144011,011-087-20,013-080-10,2,1,2.0
14,124206,144011,011-087-20,013-080-10,2,1,2.0
14,124209,144011,011-087-20,013-080-10,2,1,2.0
14,124211,144011,011-087-20,013-080-10,2,1,2.0
14,126093,141138,011-081-40,013-109-20,2,1,2.0
14,133082,144011,011-083-20,013-080-10,2,1,2.0
23,021008,061012,013-113-40,015-053-40,2,1,2.0
23,072106,092150,012-089-30,014-022-00,2,1,2.0
23,091097,096004,013-015-00,011-061-00,2,1,2.0
23,092150,129119,014-022-00,012-023-30,2,1,2.0
23,096004,202075,011-061-00,013-002-00,2,1,2.0
24,022114,032041,014-154-40,012-113-40,2,1,2.0
24,022114,032116,014-154-40,016-001-30,2,1,2.0
4,018059,106006,015-069-30,013-086-40,2,1,2.0
5,051122,184206,013-032-10,011-098-09,2,1,2.0
3,012024,031059,019-126-20,021-084-40,2,1,2.0
3,014014,091022,019-135-30,021-086-40,2,1,2.0
3,021204,119003,012-053-10,010-113-04,2,1,2.0
3,021204,129047,012-053-10,010-091-08,2,1,2.0
3,022165,042092,008-030-40,010-063-03,2,1,2.0
3,022165,082014,008-030-40,010-099-07,2,1,2.0
3,022165,152143,008-030-40,010-098-00,2,1,2.0
3,041093,089089,012-112-20,010-087-02,2,1,2.0
3,043059,089089,012-021-09,010-087-02,2,1,2.0
3,049037,203068,011-044-03,013-046-20,2,1,2.0
3,086171,089089,012-057-04,010-087-02,2,1,2.0
23,034057,051085,011-018-30,013-055-09,2,1,2.0
70,093071,205079,020-081-00,018-100-30,2,1,2.0
70,151032,205079,020-164-20,018-100-30,2,1,2.0
70,183028,205079,016-065-00,018-100-30,2,1,2.0
97,102681,133185,010-092-20,012-019-30,2,1,2.0
97,102695,133185,010-092-20,012-019-30,2,1,2.0
97,103275,133185,010-092-20,012-019-30,2,1,2.0
97,103276,133185,010-092-20,012-019-30,2,1,2.0
97,103312,133185,010-092-20,012-019-30,2,1,2.0
97,103320,133185,010-092-20,012-019-30,2,1,2.0
71,092050,181117,014-082-40,012-128-00,2,1,2.0
23,032023,092027,012-023-10,014-050-00,2,1,2.0
3,022134,089074,011-073-20,013-118-10,2,1,2.0
3,031155,051004,008-060-10,010-107-20,2,1,2.0
3,051004,107108,010-107-20,012-024-08,2,1,2.0
3,089073,161018,011-046-08,013-050-30,2,1,2.0
3,089074,142056,013-118-10,011-052-20,2,1,2.0
3,142056,161018,011-052-20,013-050-30,2,1,2.0
3,146094,161018,011-056-03,013-050-30,2,1,2.0
3,161018,162040,013-050-30,011-054-03,2,1,2.0
29,107103,142020,010-064-40,012-082-00,2,1,2.0
29,128010,142020,010-114-00,012-082-00,2,1,2.0
29,142020,151030,012-082-00,010-093-20,2,1,2.0
7,022097,032075,011-066-20,013-094-40,2,1,2.0
7,133063,172057,011-114-09,013-025-30,2,1,2.0
30,011030,061012,015-027-40,013-051-09,2,1,2.0
23,011009,061011,012-019-20,014-024-10,2,1,2.0
23,042035,142019,013-065-10,011-048-20,2,1,2.0
23,042049,142011,010-124-40,012-053-01,2,1,2.0
23,042049,143019,010-124-40,012-024-09,2,1,2.0
23,042120,142003,010-077-20,012-051-09,2,1,2.0
23,052001,142011,010-100-30,012-053-01,2,1,2.0
23,052001,143019,010-100-30,012-024-09,2,1,2.0
23,052004,142017,010-079-00,012-090-00,2,1,2.0
23,053006,142003,010-126-30,012-051-09,2,1,2.0
23,059010,142003,010-079-20,012-051-09,2,1,2.0
23,089075,142003,010-079-20,012-051-09,2,1,2.0
23,102699,142003,010-062-30,012-051-09,2,1,2.0
23,103568,142003,010-062-30,012-051-09,2,1,2.0
23,103580,142003,010-062-30,012-051-09,2,1,2.0
23,106347,142003,010-061-03,012-051-09,2,1,2.0
23,121013,142003,010-077-20,012-051-09,2,1,2.0
23,129118,142019,013-029-20,011-048-20,2,1,2.0
23,133154,142003,010-065-30,012-051-09,2,1,2.0
23,133208,142003,010-061-04,012-051-09,2,1,2.0
23,133214,142003,010-062-30,012-051-09,2,1,2.0
23,142003,145004,012-051-09,010-100-30,2,1,2.0
23,142003,161070,012-051-09,010-079-20,2,1,2.0
23,142003,161147,012-051-09,014-062-00,2,1,2.0
23,142003,181154,012-051-09,010-105-00,2,1,2.0
4,018002,036014,014-077-30,012-030-10,2,1,2.0
4,018002,036036,014-077-30,012-009-30,2,1,2.0
4,018002,091075,014-077-30,012-075-00,2,1,2.0
4,018002,095014,014-077-30,016-055-00,2,1,2.0
4,018002,133119,014-077-30,012-097-10,2,1,2.0
4,018002,174051,014-077-30,012-099-00,2,1,2.0
4,018076,087058,014-123-20,012-056-40,2,1,2.0
62,051333,184233,012-075-09,010-063-20,2,1,2.0
62,051333,186145,012-075-09,010-063-20,2,1,2.0
23,021008,051109,013-113-40,011-094-20,2,1,2.0
23,051109,154003,011-094-20,013-048-09,2,1,2.0
23,061007,089070,014-108-40,016-155-20,2,1,2.0
23,092130,202022,013-035-00,011-071-00,2,1,2.0
6,103159,128241,010-077-10,012-021-10,2,1,2.0
32,011024,011026,013-120-00,015-063-20,2,1,2.0
32,034060,122066,010-099-10,012-036-20,2,1,2.0
32,122066,133037,012-036-20,010-083-10,2,1,2.0
3,022126,075004,011-036-00,013-058-40,2,1,2.0
3,022133,131027,012-015-20,010-107-04,2,1,2.0
3,031050,031121,013-007-10,015-153-10,2,1,2.0
3,031050,091226,013-007-10,011-103-10,2,1,2.0
3,031050,159005,013-007-10,011-089-30,2,1,2.0
3,032101,075003,016-001-20,014-005-10,2,1,2.0
3,032101,209015,016-001-20,018-100-10,2,1,2.0
3,032111,131027,008-047-20,010-107-04,2,1,2.0
3,042091,085010,010-087-03,012-049-08,2,1,2.0
3,043058,102214,010-097-30,012-047-07,2,1,2.0
3,051173,091128,012-026-20,014-018-30,2,1,2.0
3,063015,086091,014-025-30,012-045-08,2,1,2.0
3,071048,204000,014-146-30,012-023-00,2,1,2.0
3,085010,107097,012-049-08,010-067-03,2,1,2.0
3,086091,125103,012-045-08,010-061-01,2,1,2.0
3,086091,131074,012-045-08,010-107-02,2,1,2.0
3,086120,204000,010-124-10,012-023-00,2,1,2.0
3,087035,107094,012-047-08,010-099-09,2,1,2.0
3,102214,125103,012-047-07,010-061-01,2,1,2.0
3,102214,131074,012-047-07,010-107-02,2,1,2.0
3,107087,204000,014-037-09,012-023-00,2,1,2.0
3,107096,204000,010-083-09,012-023-00,2,1,2.0
3,107097,174107,010-067-03,012-060-10,2,1,2.0
3,125104,204000,010-061-06,012-023-00,2,1,2.0
23,042003,144024,012-108-10,014-052-10,2,1,2.0
23,144024,155005,014-052-10,012-082-40,2,1,2.0
5,041030,091205,018-106-00,016-097-10,2,1,2.0
5,072047,144015,014-121-20,012-054-08,2,1,2.0
5,144015,144054,012-054-08,014-024-07,2,1,2.0
29,133083,162030,010-072-20,012-126-10,2,1,2.0
24,041085,051317,014-064-00,012-040-20,2,1,2.0
24,201000,202000,016-075-00,014-133-10,2,1,2.0
3,023074,054124,012-021-20,010-081-04,2,1,2.0
3,023074,102588,012-021-20,010-117-09,2,1,2.0
3,023074,103194,012-021-20,010-115-08,2,1,2.0
3,023074,119003,012-021-20,010-113-04,2,1,2.0
3,041086,174085,022-089-00,020-114-00,2,1,2.0
3,051233,102588,012-124-20,010-117-09,2,1,2.0
3,051233,103194,012-124-20,010-115-08,2,1,2.0
3,051233,161146,012-124-20,010-105-08,2,1,2.0
3,086096,129047,012-051-08,010-091-08,2,1,2.0
3,143071,174090,013-057-09,015-091-00,2,1,2.0
23,021212,203025,013-031-30,011-102-00,2,1,2.0
23,142118,203025,013-049-30,011-102-00,2,1,2.0
14,012012,114015,015-025-08,013-007-20,2,1,2.0
14,051191,114015,011-083-40,013-007-20,2,1,2.0
14,054089,114015,011-056-08,013-007-20,2,1,2.0
14,061011,103077,010-091-01,012-057-09,2,1,2.0
14,061028,103077,010-091-03,012-057-09,2,1,2.0
14,063009,103077,010-083-09,012-057-09,2,1,2.0
14,071152,103077,010-117-08,012-057-09,2,1,2.0
14,072100,114015,011-048-05,013-007-20,2,1,2.0
14,074026,103077,010-091-07,012-057-09,2,1,2.0
14,084013,114015,011-075-40,013-007-20,2,1,2.0
14,086166,103077,010-077-20,012-057-09,2,1,2.0
14,102072,114015,011-087-20,013-007-20,2,1,2.0
14,102073,114015,011-087-20,013-007-20,2,1,2.0
14,102075,114015,011-087-20,013-007-20,2,1,2.0
14,102076,114015,011-087-20,013-007-20,2,1,2.0
14,102077,114015,011-087-20,013-007-20,2,1,2.0
14,102078,114015,011-087-20,013-007-20,2,1,2.0
14,102079,114015,011-087-20,013-007-20,2,1,2.0
14,102080,114015,011-087-20,013-007-20,2,1,2.0
14,102081,114015,011-087-20,013-007-20,2,1,2.0
14,102082,114015,011-087-20,013-007-20,2,1,2.0
14,102083,114015,011-087-20,013-007-20,2,1,2.0
14,102084,114015,011-087-20,013-007-20,2,1,2.0
14,102188,114015,011-073-40,013-007-20,2,1,2.0
14,102217,114015,011-077-30,013-007-20,2,1,2.0
14,102218,114015,011-087-20,013-007-20,2,1,2.0
14,102219,114015,011-087-20,013-007-20,2,1,2.0
14,103077,123059,012-057-09,010-089-08,2,1,2.0
14,103077,145081,012-057-09,010-099-30,2,1,2.0
14,103077,146036,012-057-09,010-094-40,2,1,2.0
14,103077,147017,012-057-09,010-099-30,2,1,2.0
14,106294,114015,011-087-20,013-007-20,2,1,2.0
14,106295,114015,011-087-20,013-007-20,2,1,2.0
14,107070,114015,011-087-20,013-007-20,2,1,2.0
14,107071,114015,011-087-20,013-007-20,2,1,2.0
14,107073,114015,011-087-20,013-007-20,2,1,2.0
14,111038,114015,011-087-20,013-007-20,2,1,2.0
14,112027,114015,011-083-20,013-007-20,2,1,2.0
14,112030,114015,011-081-20,013-007-20,2,1,2.0
14,113052,114015,011-083-10,013-007-20,2,1,2.0
14,114015,124203,013-007-20,011-087-20,2,1,2.0
14,114015,124208,013-007-20,011-077-30,2,1,2.0
14,114015,124210,013-007-20,011-081-20,2,1,2.0
14,114015,124212,013-007-20,011-081-20,2,1,2.0
23,022018,142010,012-107-10,010-062-30,2,1,2.0
23,032019,092110,012-007-20,014-044-00,2,1,2.0
23,032023,052000,012-023-10,010-069-00,2,1,2.0
34,018078,051085,015-010-08,013-059-09,2,1,2.0
29,012019,012025,020-131-30,022-083-20,2,1,2.0
82,031174,202062,008-098-30,010-112-00,2,1,2.0
23,011127,022159,015-118-30,013-042-40,2,1,2.0
23,015171,091097,015-059-30,013-015-00,2,1,2.0
23,018073,022159,015-149-10,013-042-40,2,1,2.0
23,022031,033051,011-099-10,013-031-40,2,1,2.0
23,042001,142007,010-069-00,012-049-02,2,1,2.0
23,051016,142007,014-051-09,012-049-02,2,1,2.0
23,071114,142007,014-024-10,012-049-02,2,1,2.0
23,091197,093016,011-116-10,013-017-00,2,1,2.0
23,134004,142002,010-100-30,012-055-06,2,1,2.0
23,204047,206000,019-072-10,021-123-00,2,1,2.0
96,022171,024017,013-048-20,011-109-10,2,1,2.0
3,063007,102585,014-119-40,012-055-03,2,1,2.0
24,061007,134003,014-013-10,012-096-30,2,1,2.0
23,096004,096006,011-061-00,013-062-00,2,1,2.0
29,133083,166032,010-072-20,012-126-20,2,1,2.0
3,012057,032088,015-021-10,013-089-20,2,1,2.0
3,022045,161132,013-059-09,011-079-10,2,1,2.0
3,022165,089082,008-030-40,010-061-05,2,1,2.0
3,022165,171126,008-030-40,010-105-03,2,1,2.0
3,022175,086090,008-060-30,010-083-07,2,1,2.0
3,022203,032088,011-006-30,013-089-20,2,1,2.0
3,031121,032088,015-153-10,013-089-20,2,1,2.0
3,032088,093074,013-089-20,015-063-00,2,1,2.0
3,032088,159005,013-089-20,011-089-30,2,1,2.0
3,032088,204030,013-089-20,015-006-00,2,1,2.0
3,122060,161132,013-110-20,011-079-10,2,1,2.0
3,161132,174096,011-079-10,013-022-10,2,1,2.0
4,018065,091215,015-032-07,013-091-10,2,1,2.0
4,018421,122037,015-017-30,013-049-20,2,1,2.0
4,109080,124101,011-097-10,013-030-09,2,1,2.0
30,041066,202047,012-072-00,010-084-00,2,1,2.0
30,041066,204066,012-072-00,010-084-00,2,1,2.0
74,021035,034036,011-120-30,013-115-20,2,1,2.0
74,021035,148055,011-120-30,013-050-20,2,1,2.0
74,022116,023064,020-090-10,022-070-00,2,1,2.0
74,022116,044041,020-090-10,022-075-00,2,1,2.0
74,022116,091137,020-090-10,022-072-00,2,1,2.0
74,022116,095029,020-090-10,022-079-00,2,1,2.0
74,022116,172153,020-090-10,022-077-00,2,1,2.0
74,022116,172154,020-090-10,022-085-00,2,1,2.0
74,022116,184131,020-090-10,022-088-09,2,1,2.0
74,023064,148056,022-070-00,020-152-20,2,1,2.0
74,032089,034036,011-061-20,013-115-20,2,1,2.0
74,032089,148055,011-061-20,013-050-20,2,1,2.0
74,032090,034036,011-061-30,013-115-20,2,1,2.0
74,032090,148055,011-061-30,013-050-20,2,1,2.0
74,034036,043025,013-115-20,015-073-00,2,1,2.0
74,034036,133029,013-115-20,011-061-30,2,1,2.0
74,034036,146077,013-115-20,011-061-30,2,1,2.0
74,034036,172151,013-115-20,011-061-20,2,1,2.0
74,034036,172152,013-115-20,011-061-20,2,1,2.0
74,034036,182150,013-115-20,011-061-20,2,1,2.0
74,034036,184130,013-115-20,011-061-30,2,1,2.0
74,043025,148055,015-073-00,013-050-20,2,1,2.0
74,044041,148056,022-075-00,020-152-20,2,1,2.0
74,044101,169024,011-056-10,013-059-00,2,1,2.0
74,091137,148056,022-072-00,020-152-20,2,1,2.0
74,095029,148056,022-079-00,020-152-20,2,1,2.0
74,133029,148055,011-061-30,013-050-20,2,1,2.0
74,146077,148055,011-061-30,013-050-20,2,1,2.0
74,148055,172151,013-050-20,011-061-20,2,1,2.0
74,148055,172152,013-050-20,011-061-20,2,1,2.0
74,148055,182150,013-050-20,011-061-20,2,1,2.0
74,148055,184130,013-050-20,011-061-30,2,1,2.0
74,148056,172153,020-152-20,022-077-00,2,1,2.0
74,148056,172154,020-152-20,022-085-00,2,1,2.0
74,148056,184131,020-152-20,022-088-09,2,1,2.0
23,021014,161033,010-079-30,012-002-10,2,1,2.0
23,031026,145040,011-040-00,013-030-20,2,1,2.0
23,034013,161033,014-086-20,012-002-10,2,1,2.0
23,102641,161033,010-065-20,012-002-10,2,1,2.0
23,152028,161033,010-092-00,012-002-10,2,1,2.0
32,051106,051253,012-071-00,014-046-07,2,1,2.0
3,012014,023077,013-004-40,011-034-10,2,1,2.0
3,021009,069001,011-026-30,013-057-10,2,1,2.0
3,022035,069001,011-090-30,013-057-10,2,1,2.0
3,022144,069001,015-109-20,013-057-10,2,1,2.0
3,022152,069001,011-038-30,013-057-10,2,1,2.0
3,023025,069001,011-046-40,013-057-10,2,1,2.0
3,031163,086009,013-122-20,011-058-06,2,1,2.0
3,034039,069001,011-018-30,013-057-10,2,1,2.0
3,036028,152143,012-080-20,010-098-00,2,1,2.0
3,041017,069001,011-076-10,013-057-10,2,1,2.0
3,041033,069001,015-154-00,013-057-10,2,1,2.0
3,042091,102216,010-087-03,012-053-02,2,1,2.0
3,042091,103139,010-087-03,012-043-09,2,1,2.0
3,054097,069001,011-069-40,013-057-10,2,1,2.0
3,069001,152151,013-057-10,011-075-10,2,1,2.0
3,103141,119003,012-051-05,010-113-04,2,1,2.0
3,161018,203085,013-050-30,011-082-20,2,1,2.0
3,162040,203068,011-054-03,013-046-20,2,1,2.0
3,049040,161032,014-103-00,016-067-30,2,1,2.0
24,051317,061016,012-040-20,014-083-20,2,1,2.0
23,022031,051091,011-099-10,013-055-00,2,1,2.0
23,041087,174103,014-162-00,012-005-10,2,1,2.0
23,051188,051241,011-108-09,013-056-09,2,1,2.0
4,051332,084031,013-125-00,011-122-30,2,1,2.0
4,084031,172180,011-122-30,013-094-10,2,1,2.0
3,032128,112040,014-110-20,012-057-04,2,1,2.0
3,082007,112040,010-100-40,012-057-04,2,1,2.0
3,103198,112040,010-101-09,012-057-04,2,1,2.0
3,112040,125126,012-057-04,010-100-10,2,1,2.0
3,112040,161019,012-057-04,010-100-10,2,1,2.0
7,086013,106009,014-042-20,012-082-20,2,1,2.0
23,031006,142118,011-024-00,013-049-30,2,1,2.0
24,012019,093002,016-023-08,014-069-00,2,1,2.0
14,031008,102199,010-107-40,012-043-07,2,1,2.0
14,032030,102199,010-107-40,012-043-07,2,1,2.0
14,042008,102199,010-085-10,012-043-07,2,1,2.0
14,042030,102199,010-121-40,012-043-07,2,1,2.0
14,054006,102199,010-118-40,012-043-07,2,1,2.0
14,054016,102199,010-088-30,012-043-07,2,1,2.0
14,054020,102199,010-088-30,012-043-07,2,1,2.0
14,061042,102199,010-069-08,012-043-07,2,1,2.0
14,074026,102199,010-091-07,012-043-07,2,1,2.0
14,081001,102199,010-070-40,012-043-07,2,1,2.0
14,081002,102199,010-088-30,012-043-07,2,1,2.0
14,081013,102199,010-071-10,012-043-07,2,1,2.0
14,086028,102199,010-117-40,012-043-07,2,1,2.0
14,086029,102199,010-117-40,012-043-07,2,1,2.0
14,086030,102199,010-117-40,012-043-07,2,1,2.0
14,102101,102199,010-085-10,012-043-07,2,1,2.0
14,102102,102199,010-085-10,012-043-07,2,1,2.0
14,102104,102199,010-085-10,012-043-07,2,1,2.0
14,102105,102199,010-085-10,012-043-07,2,1,2.0
14,102161,102199,010-085-10,012-043-07,2,1,2.0
14,102162,102199,010-085-10,012-043-07,2,1,2.0
14,102199,105004,012-043-07,010-085-10,2,1,2.0
14,102199,105005,012-043-07,010-085-10,2,1,2.0
14,102199,106033,012-043-07,010-085-10,2,1,2.0
14,102199,106034,012-043-07,010-085-10,2,1,2.0
14,102199,106298,012-043-07,010-064-20,2,1,2.0
14,102199,107020,012-043-07,010-085-10,2,1,2.0
14,102199,109014,012-043-07,010-117-40,2,1,2.0
14,102199,109019,012-043-07,010-085-10,2,1,2.0
14,102199,123079,012-043-07,010-079-03,2,1,2.0
14,102199,124216,012-043-07,010-094-40,2,1,2.0
14,102199,133086,012-043-07,010-081-07,2,1,2.0
14,102199,143008,012-043-07,010-118-20,2,1,2.0
14,102199,145003,012-043-07,010-085-10,2,1,2.0
14,102199,145006,012-043-07,010-085-10,2,1,2.0
14,102199,145019,012-043-07,010-085-10,2,1,2.0
14,102199,145020,012-043-07,010-073-40,2,1,2.0
14,102199,147000,012-043-07,010-118-20,2,1,2.0
14,102199,147004,012-043-07,010-085-10,2,1,2.0
14,102199,147018,012-043-07,010-107-40,2,1,2.0
14,102199,154004,012-043-07,010-085-10,2,1,2.0
14,102199,154005,012-043-07,010-085-10,2,1,2.0
14,102494,133079,010-067-02,012-105-10,2,1,2.0
14,102507,131137,010-067-06,012-051-03,2,1,2.0
14,107069,131137,010-069-05,012-051-03,2,1,2.0
14,107072,131137,010-079-08,012-051-03,2,1,2.0
14,109023,131137,010-067-10,012-051-03,2,1,2.0
14,109025,131137,010-067-10,012-051-03,2,1,2.0
14,109026,131137,010-067-10,012-051-03,2,1,2.0
14,131137,132026,012-051-03,010-094-40,2,1,2.0
3,075009,093082,013-088-30,011-081-00,2,1,2.0
40,019080,071169,016-081-30,014-018-10,2,1,2.0
40,019080,071170,016-081-30,014-021-10,2,1,2.0
40,019080,071171,016-081-30,014-111-30,2,1,2.0
6,051228,092030,011-064-09,013-103-00,2,1,2.0
6,051293,205176,011-103-40,013-020-09,2,1,2.0
6,084105,201116,014-066-20,012-122-00,2,1,2.0
6,109049,129097,008-060-40,010-070-20,2,1,2.0
6,109049,129098,008-060-40,010-070-20,2,1,2.0
6,129001,201116,010-070-20,012-122-00,2,1,2.0
6,179014,184127,012-103-10,010-077-10,2,1,2.0
23,032004,089070,014-060-10,016-155-20,2,1,2.0
5,161039,174036,012-069-20,010-064-00,2,1,2.0
29,123069,174123,012-021-40,014-111-00,2,1,2.0
30,011009,062039,015-015-08,013-118-20,2,1,2.0
30,012019,062039,015-023-30,013-118-20,2,1,2.0
23,051153,061009,012-026-08,014-031-20,2,1,2.0
23,061012,093016,015-053-40,013-017-00,2,1,2.0
24,092026,201017,014-015-00,016-147-00,2,1,2.0
3,021204,124201,012-053-10,010-098-20,2,1,2.0
3,021204,141143,012-053-10,014-117-10,2,1,2.0
3,042090,049037,013-092-10,011-044-03,2,1,2.0
3,051113,107097,012-058-08,010-067-03,2,1,2.0
3,083132,107108,010-099-04,012-024-08,2,1,2.0
3,086113,161122,011-046-07,013-117-10,2,1,2.0
3,086113,174096,011-046-07,013-022-10,2,1,2.0
3,086114,087035,010-103-06,012-047-08,2,1,2.0
3,089090,102214,010-063-01,012-047-07,2,1,2.0
3,102584,202045,012-055-08,014-135-40,2,1,2.0
23,142010,142011,010-062-30,012-053-01,2,1,2.0
3,087004,093002,015-054-30,013-004-00,2,1,2.0
3,087004,103249,015-054-30,013-052-09,2,1,2.0
7,022095,071123,012-001-30,014-102-10,2,1,2.0
7,071123,091080,014-102-10,012-063-09,2,1,2.0
3,032101,049040,016-001-20,014-103-00,2,1,2.0
3,032101,146040,016-001-20,014-011-00,2,1,2.0
3,063015,085010,014-025-30,012-049-08,2,1,2.0
3,085010,107094,012-049-08,010-099-09,2,1,2.0
3,085010,125103,012-049-08,010-061-01,2,1,2.0
3,107094,174107,010-099-09,012-060-10,2,1,2.0
23,022018,032012,012-107-10,010-123-40,2,1,2.0
24,031003,202004,016-001-30,014-139-30,2,1,2.0
24,031003,202006,016-001-30,014-133-30,2,1,2.0
3,036028,051096,012-080-20,014-064-10,2,1,2.0
3,082027,102586,012-053-04,014-030-07,2,1,2.0
3,082027,112012,012-053-04,010-103-05,2,1,2.0
3,082027,124200,012-053-04,010-098-20,2,1,2.0
3,092000,202003,012-026-00,014-154-00,2,1,2.0
3,093002,167006,013-004-00,015-002-20,2,1,2.0
3,161018,161132,013-050-30,011-079-10,2,1,2.0
89,084104,181186,010-117-08,012-130-00,2,1,2.0
4,018063,091215,015-030-08,013-091-10,2,1,2.0
4,018067,091215,015-030-07,013-091-10,2,1,2.0
4,071044,084089,014-126-40,012-020-08,2,1,2.0
14,062004,114013,014-076-10,012-123-10,2,1,2.0
14,062005,114013,014-046-10,012-123-10,2,1,2.0
14,062034,102210,014-117-20,012-049-06,2,1,2.0
14,062034,102211,014-117-20,012-053-05,2,1,2.0
14,062034,144010,014-117-20,012-123-20,2,1,2.0
14,091054,114017,015-056-30,013-009-20,2,1,2.0
14,102204,114013,010-071-02,012-123-10,2,1,2.0
14,102205,114017,011-079-30,013-009-20,2,1,2.0
14,102205,146087,011-079-30,013-111-10,2,1,2.0
14,102208,114017,011-083-20,013-009-20,2,1,2.0
14,102210,103111,012-049-06,010-069-01,2,1,2.0
14,102211,103111,012-053-05,010-069-01,2,1,2.0
14,103075,114017,011-081-40,013-009-20,2,1,2.0
14,103102,114017,011-081-20,013-009-20,2,1,2.0
14,103102,146087,011-081-20,013-111-10,2,1,2.0
14,103127,114017,011-073-40,013-009-20,2,1,2.0
14,103130,114017,011-075-40,013-009-20,2,1,2.0
14,103130,146087,011-075-40,013-111-10,2,1,2.0
14,103134,114017,011-079-20,013-009-20,2,1,2.0
14,103134,146087,011-079-20,013-111-10,2,1,2.0
14,109071,146087,011-087-10,013-111-10,2,1,2.0
14,114017,126093,013-009-20,011-081-40,2,1,2.0
14,114017,141067,013-009-20,011-081-10,2,1,2.0
14,114017,204038,013-009-20,015-114-10,2,1,2.0
14,126093,146087,011-081-40,013-111-10,2,1,2.0
14,141067,146087,011-081-10,013-111-10,2,1,2.0
14,146087,204038,013-111-10,015-114-10,2,1,2.0
23,086004,091234,010-079-10,008-074-20,2,1,2.0
3,031048,083021,014-075-20,012-043-05,2,1,2.0
3,031121,123011,015-153-10,013-065-30,2,1,2.0
3,032106,123011,015-078-20,013-065-30,2,1,2.0
3,035007,083021,014-109-00,012-043-05,2,1,2.0
3,041005,083021,014-067-00,012-043-05,2,1,2.0
3,083021,086143,012-043-05,010-081-05,2,1,2.0
3,083021,161019,012-043-05,010-100-10,2,1,2.0
3,083021,161117,012-043-05,010-061-09,2,1,2.0
